Liczba wierzchołków,200,400,600,800,1000
Prim - macierz,0.0006325544200000001,0.0024611087199999998,0.00558448683,0.00959661106,0.01502307707
Prim - lista,0.00057786833,0.00272928605,0.006850663180000001,0.01148702758,0.01955882598
Kruskal - macierz,0.00090222916,0.00334155615,0.00728282223,0.012332091419999998,0.019041385889999998
Kruskal - macierz,0.0014163300900000002,0.005827832329999999,0.013488126540000001,0.022411386510000006,0.03548164385
