Liczba wierzchołków,200,400,600,800,1000
Prim - macierz,0.0006357881900000001,0.0024164517099999998,0.0052187275,0.0094466913,0.014969475750000003
Prim - lista,0.00128430049,0.00783900781,0.0181495588,0.03681792826,0.06147824869
Kruskal - macierz,0.0016134104799999998,0.006044447509999999,0.01305965861,0.023796710210000002,0.03775751334
Kruskal - macierz,0.0032372878899999996,0.015032636509999999,0.0323646295,0.05992242650000001,0.09716741821
