0,0.001265432000
100000,0.001208979000
200000,0.001703572000
300000,0.000775749000
400000,0.000773183000
500000,0.002589627000
600000,0.000768486000
700000,0.000800922000
800000,0.000748523000
900000,0.000839496000
1000000,0.004611832000
1100000,0.000794316000
1200000,0.000770823000
1300000,0.000767450000
1400000,0.000769393000
1500000,0.000871616000
1600000,0.000785476000
1700000,0.000781487000
1800000,0.000781965000
1900000,0.000811879000
2000000,0.008246141000
2100000,0.000788570000
2200000,0.000783050000
2300000,0.000791301000
2400000,0.000789551000
2500000,0.000816558000
2600000,0.000871896000
2700000,0.000777911000
2800000,0.000935383000
2900000,0.000771176000
3000000,0.000813346000
3100000,0.000773148000
3200000,0.000790386000
3300000,0.000772208000
3400000,0.000855726000
3500000,0.000773525000
3600000,0.000777082000
3700000,0.000794810000
3800000,0.000811364000
3900000,0.000809860000
4000000,0.000810369000
4100000,0.015121884000
4200000,0.000782031000
4300000,0.000800617000
4400000,0.000773042000
4500000,0.000785401000
4600000,0.000770201000
4700000,0.000785974000
4800000,0.000766313000
4900000,0.000787510000
5000000,0.000783277000
5100000,0.000774170000
5200000,0.000773680000
5300000,0.000796548000
5400000,0.000827696000
5500000,0.000782430000
5600000,0.000780674000
5700000,0.000773260000
5800000,0.000802115000
5900000,0.000767432000
6000000,0.000775658000
6100000,0.000779265000
6200000,0.000818911000
6300000,0.000902617000
6400000,0.000857780000
6500000,0.000825123000
6600000,0.000820512000
6700000,0.000818434000
6800000,0.000811687000
6900000,0.000844532000
7000000,0.000805801000
7100000,0.000782172000
7200000,0.000771857000
7300000,0.000798306000
7400000,0.000815780000
7500000,0.000799669000
7600000,0.000825871000
7700000,0.000773654000
7800000,0.000803951000
7900000,0.000825256000
8000000,0.000809069000
8100000,0.000797093000
8200000,0.000798866000
8300000,0.029574717000
8400000,0.000812867000
8500000,0.000793268000
8600000,0.000771362000
8700000,0.000817247000
8800000,0.000803535000
8900000,0.000766336000
9000000,0.000769554000
9100000,0.000772924000
9200000,0.000803167000
9300000,0.000791158000
9400000,0.000828376000
9500000,0.000842146000
9600000,0.000791118000
9700000,0.000765837000
9800000,0.000776171000
9900000,0.000767359000
10000000,0.000772702000
10100000,0.000775826000
10200000,0.000780215000
10300000,0.000769231000
10400000,0.000777660000
10500000,0.000809246000
10600000,0.000768314000
10700000,0.000780965000
10800000,0.000799486000
10900000,0.000822833000
11000000,0.000768815000
11100000,0.000779383000
11200000,0.000772880000
11300000,0.000817532000
11400000,0.000801927000
11500000,0.000789864000
11600000,0.000780739000
11700000,0.000810364000
11800000,0.000772491000
11900000,0.000772530000
12000000,0.000775456000
12100000,0.000770462000
12200000,0.000786954000
12300000,0.000834294000
12400000,0.000770587000
12500000,0.000784207000
12600000,0.000798942000
12700000,0.000773192000
12800000,0.000772116000
12900000,0.000776394000
13000000,0.000862531000
13100000,0.000780994000
13200000,0.000790333000
13300000,0.000773373000
13400000,0.000816063000
13500000,0.000787935000
13600000,0.000765130000
13700000,0.000799214000
13800000,0.000808127000
13900000,0.000773077000
14000000,0.000777079000
14100000,0.000772548000
14200000,0.000786446000
14300000,0.000807697000
14400000,0.000776718000
14500000,0.000766814000
14600000,0.000777374000
14700000,0.000804159000
14800000,0.000779669000
14900000,0.000776809000
15000000,0.000768141000
15100000,0.000863004000
15200000,0.000784734000
15300000,0.000774686000
15400000,0.000786704000
15500000,0.000810084000
15600000,0.000782190000
15700000,0.000764942000
15800000,0.000778115000
15900000,0.000785640000
16000000,0.000760238000
16100000,0.000768826000
16200000,0.000772998000
16300000,0.000779428000
16400000,0.000847373000
16500000,0.000826362000
16600000,0.000777247000
16700000,0.057856890000
16800000,0.000773611000
16900000,0.000773576000
17000000,0.000776404000
17100000,0.000772499000
17200000,0.000780059000
17300000,0.000798662000
17400000,0.000772069000
17500000,0.000805865000
17600000,0.000790740000
17700000,0.000763305000
17800000,0.000777183000
17900000,0.000773280000
18000000,0.000804816000
18100000,0.000790527000
18200000,0.000768862000
18300000,0.000792418000
18400000,0.000819365000
18500000,0.000776646000
18600000,0.000780632000
18700000,0.000784167000
18800000,0.000808662000
18900000,0.000779476000
19000000,0.000780088000
19100000,0.000778564000
19200000,0.000772892000
19300000,0.000789893000
19400000,0.000796847000
19500000,0.000779473000
19600000,0.000779924000
19700000,0.000808972000
19800000,0.000779706000
19900000,0.000787599000
20000000,0.000780554000
20100000,0.000817611000
20200000,0.000773547000
20300000,0.000791336000
20400000,0.000780541000
20500000,0.000808521000
20600000,0.000777947000
20700000,0.000773844000
20800000,0.000778031000
20900000,0.000801852000
21000000,0.000776679000
21100000,0.000781612000
21200000,0.000775314000
21300000,0.000809729000
21400000,0.000846122000
21500000,0.000926452000
21600000,0.000779982000
21700000,0.000781709000
21800000,0.000792188000
21900000,0.000835247000
22000000,0.000801326000
22100000,0.000780035000
22200000,0.000817687000
22300000,0.000908562000
22400000,0.000814787000
22500000,0.000774990000
22600000,0.000787657000
22700000,0.000802762000
22800000,0.000802158000
